city_longitude,city_latitude,Haunting_Occurred
"-117.7499909",34.055103,2025-01-01T00:00:00Z
"-117.7499909",34.055103,1800-01-01T00:00:00Z
"-122.1833005",38.04630969999999,2007-10-07T00:00:00Z
"-119.1951074",34.1477829,1876-03-07T00:00:00Z
"-119.0167679",36.06523,2025-01-01T00:00:00Z
"-121.6696689",36.7757907,1986-03-07T00:00:00Z
"-117.3703235",34.1064001,2025-01-01T00:00:00Z
"-117.5931084",34.10639889999999,2025-01-01T00:00:00Z
"-117.5931084",34.10639889999999,2025-01-01T00:00:00Z
"-117.5931084",34.10639889999999,1848-03-07T00:00:00Z
"-118.3870173",33.7444613,2025-01-01T00:00:00Z
"-118.3870173",33.7444613,2025-01-01T00:00:00Z
"-120.3652226",40.798509,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,1800-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2004-09-07T00:00:00Z
"-117.1825381",34.0555693,1890-03-07T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,1997-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-117.1825381",34.0555693,2025-01-01T00:00:00Z
"-118.3884078",33.8491816,1940-01-01T00:00:00Z
"-122.2363548",37.48521520000001,1980-03-07T00:00:00Z
"-119.4504029",36.5963395,2025-01-01T00:00:00Z
"-117.3703235",34.1064001,1985-03-07T00:00:00Z
"-117.3703235",34.1064001,2025-01-01T00:00:00Z
"-122.3477486",37.9357576,2025-01-01T00:00:00Z
"-117.6708966",35.6224561,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1890-03-07T00:00:00Z
"-117.3961564",33.9533487,1900-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1900-03-07T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1993-03-07T00:00:00Z
"-117.3961564",33.9533487,1992-03-07T00:00:00Z
"-117.3961564",33.9533487,1985-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1997-03-07T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1990-03-07T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-117.3961564",33.9533487,1928-11-12T00:00:00Z
"-117.3961564",33.9533487,2006-03-07T00:00:00Z
"-117.3961564",33.9533487,2000-01-01T00:00:00Z
"-117.3961564",33.9533487,2025-01-01T00:00:00Z
"-121.2357828",38.7907339,2025-01-01T00:00:00Z
"-121.2357828",38.7907339,2025-01-01T00:00:00Z
"-122.7010984",38.3396367,2003-03-07T00:00:00Z
"-118.072846",34.0805651,2025-01-01T00:00:00Z
"-118.072846",34.0805651,2001-03-07T00:00:00Z
"-118.072846",34.0805651,2025-01-01T00:00:00Z
"-121.2880059",38.7521235,2025-01-01T00:00:00Z
"-117.9053395",33.9761238,2007-03-07T00:00:00Z
"-117.4262714",33.9958669,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,1885-03-07T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,1976-03-07T00:00:00Z
"-121.4943996",38.5815719,2007-01-07T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,2025-01-01T00:00:00Z
"-121.4943996",38.5815719,1981-03-07T00:00:00Z
"-121.4943996",38.5815719,2005-08-07T00:00:00Z
"-121.6555013",36.6777372,1800-01-01T00:00:00Z
"-121.6555013",36.6777372,2025-01-01T00:00:00Z
"-121.6555013",36.6777372,2025-01-01T00:00:00Z
"-117.2897652",34.1083449,1842-03-07T00:00:00Z
"-117.2897652",34.1083449,2025-01-01T00:00:00Z
"-117.2897652",34.1083449,1881-03-07T00:00:00Z
"-117.2897652",34.1083449,2025-01-01T00:00:00Z
"-117.2897652",34.1083449,2003-03-07T00:00:00Z
"-117.2897652",34.1083449,2025-01-01T00:00:00Z
"-117.2897652",34.1083449,2025-01-01T00:00:00Z
"-117.2897652",34.1083449,2025-01-01T00:00:00Z
"-122.4110835",37.6304904,1977-05-07T00:00:00Z
"-117.6126004",33.4273521,2025-01-01T00:00:00Z
"-117.6126004",33.4273521,2025-01-01T00:00:00Z
"-117.6126004",33.4273521,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1982-03-07T00:00:00Z
"-117.1610838",32.715738,1880-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1980-03-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1769-03-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1955-03-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2004-02-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1769-03-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1910-03-07T00:00:00Z
"-117.1610838",32.715738,2025-01-01T00:00:00Z
"-117.1610838",32.715738,1887-03-07T00:00:00Z
"-117.8067257",34.1066756,2025-01-01T00:00:00Z
"-117.8067257",34.1066756,2004-09-07T00:00:00Z
"-117.8067257",34.1066756,2025-01-01T00:00:00Z
"-117.8067257",34.1066756,1887-03-07T00:00:00Z
"-122.4194155",37.7749295,1982-01-01T00:00:00Z
"-122.4194155",37.7749295,1934-03-07T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1989-03-07T00:00:00Z
"-122.4194155",37.7749295,1800-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1865-03-07T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2008-03-07T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1898-03-07T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1931-03-07T00:00:00Z
"-122.4194155",37.7749295,1007-03-07T00:00:00Z
"-122.4194155",37.7749295,1890-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1900-01-01T00:00:00Z
"-122.4194155",37.7749295,1900-03-07T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,1920-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-122.4194155",37.7749295,2025-01-01T00:00:00Z
"-118.1058333",34.09611110000001,1994-03-07T00:00:00Z
"-118.1058333",34.09611110000001,2025-01-01T00:00:00Z
"-118.1058333",34.09611110000001,2003-03-07T00:00:00Z
"-118.1058333",34.09611110000001,1994-03-07T00:00:00Z
"-118.1058333",34.09611110000001,1771-03-07T00:00:00Z
"-118.1058333",34.09611110000001,1771-09-08T00:00:00Z
"-116.958635",33.7839084,2025-01-01T00:00:00Z
"-116.958635",33.7839084,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,1942-03-07T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,1975-03-07T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,1962-03-07T00:00:00Z
"-121.8863286",37.3382082,2019-03-07T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-121.8863286",37.3382082,2025-01-01T00:00:00Z
"-117.6627655",33.5019027,1869-03-07T00:00:00Z
"-117.6627655",33.5019027,2025-01-01T00:00:00Z
"-117.6627655",33.5019027,1776-11-01T00:00:00Z
"-122.1244088",37.6810422,2025-01-01T00:00:00Z
"-120.6596156",35.2827524,2020-03-07T00:00:00Z
"-120.6596156",35.2827524,2020-03-07T00:00:00Z
"-93.7624172",35.4461965,2025-01-01T00:00:00Z
"-93.0537839",34.1209292,1890-03-07T00:00:00Z
"-93.0537839",34.1209292,2025-01-01T00:00:00Z
"-91.5679114",35.3098066,2025-01-01T00:00:00Z
"-91.6409721",35.769799,1900-01-01T00:00:00Z
"-91.6409721",35.769799,1900-01-01T00:00:00Z
"-91.8795856",35.0706423,1909-03-07T00:00:00Z
"-92.586828",34.5645371,2025-01-01T00:00:00Z
"-94.2088172",36.3728538,2025-01-01T00:00:00Z
"-94.2088172",36.3728538,1950-03-07T00:00:00Z
"-93.5679667",36.364792,2025-01-01T00:00:00Z
"-92.6298847",35.0011986,1927-03-07T00:00:00Z
"-90.8026153",35.9086842,2025-01-01T00:00:00Z
"-93.6548983",33.0981881,2025-01-01T00:00:00Z
"-92.8343294",33.5845581,1800-01-01T00:00:00Z
"-92.8343294",33.5845581,2025-01-01T00:00:00Z
"-92.8343294",33.5845581,2025-01-01T00:00:00Z
"-91.5484709",35.9417397,2025-01-01T00:00:00Z
"-91.4390149",35.8166368,2025-01-01T00:00:00Z
"-93.4665731",35.4714724,1983-03-07T00:00:00Z
"-91.313737",34.6931517,1893-03-07T00:00:00Z
"-93.6729697",35.4373073,2025-01-01T00:00:00Z
"-92.4421011",35.0886963,2025-01-01T00:00:00Z
"-92.4421011",35.0886963,2025-01-01T00:00:00Z
"-92.4421011",35.0886963,1907-03-07T00:00:00Z
"-92.5354402",36.2711798,2004-02-07T00:00:00Z
"-91.9612427",33.1281779,2025-01-01T00:00:00Z
"-93.1579532",35.2231408,2025-01-01T00:00:00Z
"-94.3413168",34.0378916,2025-01-01T00:00:00Z
"-93.1143407",35.4014712,2025-01-01T00:00:00Z
"-94.1377058",35.492309,2025-01-01T00:00:00Z
"-93.940833",36.267778,2025-01-01T00:00:00Z
"-93.7379711",36.4011825,2025-01-01T00:00:00Z
"-93.7379711",36.4011825,1975-03-07T00:00:00Z
"-94.4965417",35.7955749,2025-01-01T00:00:00Z
"-92.272098",35.4445233,2025-01-01T00:00:00Z
"-94.3985475",35.3859242,1980-03-07T00:00:00Z
"-92.4208713",34.2628015,2025-01-01T00:00:00Z
"-92.4208713",34.2628015,2025-01-01T00:00:00Z
"-92.4208713",34.2628015,2010-10-07T00:00:00Z
"-92.1907037",34.868423,2025-01-01T00:00:00Z
"-93.1540591",33.9209365,2025-01-01T00:00:00Z
"-92.4698762",33.537892,2010-03-07T00:00:00Z
"-91.5565264",35.8959073,2025-01-01T00:00:00Z
"-94.3571494",33.9384482,2005-06-07T00:00:00Z
"-93.0551795",34.5037004,1800-01-01T00:00:00Z
"-93.0551795",34.5037004,2025-01-01T00:00:00Z
"-93.0551795",34.5037004,2025-01-01T00:00:00Z
"-92.1101458",34.8662005,2025-01-01T00:00:00Z
"-92.1101458",34.8662005,1979-03-07T00:00:00Z
"-90.704279",35.84229670000001,1909-03-07T00:00:00Z
"-90.704279",35.84229670000001,1927-03-07T00:00:00Z
"-90.704279",35.84229670000001,2025-01-01T00:00:00Z
"-90.704279",35.84229670000001,2025-01-01T00:00:00Z
"-123.2178759",44.6706762,1940-03-07T00:00:00Z
"-90.704279",35.84229670000001,2025-01-01T00:00:00Z
"-90.704279",35.84229670000001,2025-01-01T00:00:00Z
"-91.6398575",35.270085,2025-01-01T00:00:00Z
"-92.5909931",34.1695418,1864-04-30T00:00:00Z
"-92.2895948",34.7464809,2025-01-01T00:00:00Z
"-92.2895948",34.7464809,2025-01-01T00:00:00Z
"-92.2895948",34.7464809,1830-01-01T00:00:00Z
"-92.2895948",34.7464809,1864-03-07T00:00:00Z
"-92.2895948",34.7464809,1800-01-01T00:00:00Z
"-92.2895948",34.7464809,2025-01-01T00:00:00Z
"-92.2895948",34.7464809,2025-01-01T00:00:00Z
"-92.8701803",34.444489,2025-01-01T00:00:00Z
"-93.239334",33.2670725,2004-11-07T00:00:00Z
"-93.239334",33.2670725,2004-11-07T00:00:00Z
"-91.2001246",35.2561978,2025-01-01T00:00:00Z
"-91.2001246",35.2561978,2025-01-01T00:00:00Z
"-91.9084819",36.0595148,2025-01-01T00:00:00Z
"-94.2396554",34.5862171,2025-01-01T00:00:00Z
"-94.3077128",34.5526062,2025-01-01T00:00:00Z
"-90.3442678",35.8906286,2025-01-01T00:00:00Z
"-92.11765210000002",35.8684075,2025-01-01T00:00:00Z
"-92.11765210000002",35.8684075,2007-03-07T00:00:00Z
"-92.2670941",34.769536,2025-01-01T00:00:00Z
"-92.2670941",34.769536,1977-05-07T00:00:00Z
"-92.2670941",34.769536,2016-01-01T00:00:00Z
"-92.2670941",34.769536,2016-01-01T00:00:00Z
"-92.2670941",34.769536,2025-01-01T00:00:00Z
"-92.2670941",34.769536,2025-01-01T00:00:00Z
"-94.3668792",35.5698087,2025-01-01T00:00:00Z
"-91.9293165",36.2211783,2025-01-01T00:00:00Z
"-93.8276965",35.4870295,2025-01-01T00:00:00Z
"-123.1059282",44.6365107,2025-01-01T00:00:00Z
"-123.1059282",44.6365107,2008-06-07T00:00:00Z
"-122.7094767",42.1945758,1800-01-01T00:00:00Z
"-118.4905251",45.8117992,2025-01-01T00:00:00Z
"-117.8343848",44.7748748,1980-01-01T00:00:00Z
"-121.3153096",44.0581728,2025-01-01T00:00:00Z
"-121.3153096",44.0581728,2025-01-01T00:00:00Z
"-121.3153096",44.0581728,2025-01-01T00:00:00Z
"-121.3153096",44.0581728,2025-01-01T00:00:00Z
"-122.8037102",45.48706199999999,2025-01-01T00:00:00Z
"-122.8037102",45.48706199999999,1994-01-01T00:00:00Z
"-122.8037102",45.48706199999999,2005-06-07T00:00:00Z
"-121.3153096",44.0581728,2025-01-01T00:00:00Z
"-119.0541032",43.5862606,1800-01-01T00:00:00Z
"-122.6921006",45.2622655,2025-01-01T00:00:00Z
"-123.9615274",45.8917738,1952-03-07T00:00:00Z
"-123.9615274",45.8917738,2005-06-07T00:00:00Z
"-123.6481235",42.1628912,1874-03-07T00:00:00Z
"-122.9164307",42.3759586,1908-03-07T00:00:00Z
"-122.5703692",45.4076205,2016-03-07T00:00:00Z
"-123.2620435",44.5645659,2025-01-01T00:00:00Z
"-123.2620435",44.5645659,2025-01-01T00:00:00Z
"-123.2620435",44.5645659,1950-01-01T00:00:00Z
"-123.0595246",43.797623,2025-01-01T00:00:00Z
"-123.0595246",43.797623,2025-01-01T00:00:00Z
"-121.2130974",44.5256753,2025-01-01T00:00:00Z
"-123.0762134",45.2206728,2025-01-01T00:00:00Z
"-90.4973286",36.0584021,2025-01-01T00:00:00Z
"-90.4973286",36.0584021,1928-03-07T00:00:00Z
"-90.4973286",36.0584021,1959-03-07T00:00:00Z
"-94.1152041",36.4539625,2025-01-01T00:00:00Z
"-90.1906542",36.382839,2025-01-01T00:00:00Z
"-92.0031955",34.2284312,2025-01-01T00:00:00Z
"-93.3810057",33.8026107,2025-01-01T00:00:00Z
"-90.2926008",36.2631185,2025-01-01T00:00:00Z
"-94.1185366",36.3320196,2025-01-01T00:00:00Z
"-94.1185366",36.3320196,2025-01-01T00:00:00Z
"-92.5710601",36.1325645,2025-01-01T00:00:00Z
"-93.1337856",35.2784173,2005-12-07T00:00:00Z
"-93.1337856",35.2784173,1981-03-07T00:00:00Z
"-93.1337856",35.2784173,2025-01-01T00:00:00Z
"-92.407933",34.5317605,2025-01-01T00:00:00Z
"-92.0962552",34.6964808,2025-01-01T00:00:00Z
"-92.0962552",34.6964808,2025-01-01T00:00:00Z
"-91.7336846",35.2468204,2004-09-07T00:00:00Z
"-94.315422",35.2260397,1960-01-01T00:00:00Z
"-92.4012654",34.3070406,1800-01-01T00:00:00Z
"-92.5576595",35.2675809,2025-01-01T00:00:00Z
"-91.1984601",35.7306327,2025-01-01T00:00:00Z
"-91.1984601",35.7306327,2025-01-01T00:00:00Z
"-90.358711",35.49008269999999,1950-01-01T00:00:00Z
"-94.348268",35.436756,2025-01-01T00:00:00Z
"-92.2079277",35.083975,2025-01-01T00:00:00Z
"-122.4589783",45.4176209,2025-01-01T00:00:00Z
"-117.917434",45.5648612,2025-01-01T00:00:00Z
"-117.917434",45.5648612,2025-01-01T00:00:00Z
"-117.2787816",45.4262617,2025-01-01T00:00:00Z
"-123.0867536",44.0520691,2007-02-07T00:00:00Z
"-123.0867536",44.0520691,2025-01-01T00:00:00Z
"-123.0867536",44.0520691,2024-03-07T00:00:00Z
"-123.0867536",44.0520691,2023-01-01T00:00:00Z
"-123.0867536",44.0520691,2025-01-01T00:00:00Z
"-123.0867536",44.0520691,2025-01-01T00:00:00Z
"-123.0867536",44.0520691,1948-04-07T00:00:00Z
"-123.0867536",44.0520691,1876-03-07T00:00:00Z
"-123.0867536",44.0520691,2025-01-01T00:00:00Z
"-124.099841",43.9826214,1894-03-07T00:00:00Z
"-124.099841",43.9826214,2025-01-01T00:00:00Z
"-123.1106631",45.5198364,2025-01-01T00:00:00Z
"-123.1106631",45.5198364,2025-01-01T00:00:00Z
"-123.1106631",45.5198364,1940-01-01T00:00:00Z
"-123.1106631",45.5198364,2025-01-01T00:00:00Z
"-123.2148333",45.5865011,2025-01-01T00:00:00Z
"-122.4167483",44.7562329,1998-03-07T00:00:00Z
"-123.0506035",42.4317894,2025-01-01T00:00:00Z
"-123.0506035",42.4317894,2025-01-01T00:00:00Z
"-122.8975952",45.1081752,1800-01-01T00:00:00Z
"-118.6582318",45.8506443,2025-01-01T00:00:00Z
"-119.2894604",45.8404101,2025-01-01T00:00:00Z
"-119.2894604",45.8404101,2025-01-01T00:00:00Z
"-122.0786856",44.7026218,2025-01-01T00:00:00Z
"-122.9669865",42.31345839999999,2025-01-01T00:00:00Z
"-122.9669865",42.31345839999999,2025-01-01T00:00:00Z
"-122.9669865",42.31345839999999,2025-01-01T00:00:00Z
"-123.0262077",44.9901194,2025-01-01T00:00:00Z
"-92.2079277",35.083975,2025-01-01T00:00:00Z
"-91.950421",35.0303648,2025-01-01T00:00:00Z
"-92.064583",33.6126086,2003-12-07T00:00:00Z
"-93.6826796",33.774005,1970-01-01T00:00:00Z
"-92.2109816",34.5292609,2025-01-01T00:00:00Z
"-92.2109816",34.5292609,2025-01-01T00:00:00Z
"-121.7816704",42.224867,2025-01-01T00:00:00Z
"-121.7816704",42.224867,2025-01-01T00:00:00Z
"-121.7816704",42.224867,1994-03-07T00:00:00Z
"-121.7816704",42.224867,2025-01-01T00:00:00Z
"-121.7816704",42.224867,2007-04-07T00:00:00Z
"-118.0877188",45.3245771,2004-02-07T00:00:00Z
"-118.0877188",45.3245771,1907-03-07T00:00:00Z
"-123.1148259",45.2442834,1828-03-07T00:00:00Z
"-122.6543286",45.3891078,2025-01-01T00:00:00Z
"-123.1987163",45.21011619999999,2008-04-07T00:00:00Z
"-123.1987163",45.21011619999999,2025-01-01T00:00:00Z
"-122.8755949",42.3265152,1935-01-01T00:00:00Z
"-122.5770322",45.1473445,2025-01-01T00:00:00Z
"-123.2339888",44.8484524,2025-01-01T00:00:00Z
"-122.8000917",45.0678986,2025-01-01T00:00:00Z
"-121.7094038",45.332175,2025-01-01T00:00:00Z
"-124.138992",43.064832,2025-01-01T00:00:00Z
"-122.9731565",45.3001178,2025-01-01T00:00:00Z
"-124.0534505",44.6367836,2005-03-07T00:00:00Z
"-124.2242803",43.4065012,2025-01-01T00:00:00Z
"-116.9948804",43.8768289,2025-01-01T00:00:00Z
"-116.9629378",44.0265525,2025-01-01T00:00:00Z
"-122.6067584",45.3573429,2025-01-01T00:00:00Z
"-118.7885967",45.672075,2004-03-07T00:00:00Z
"-118.7885967",45.672075,2025-01-01T00:00:00Z
"-118.7885967",45.672075,1900-01-01T00:00:00Z
"-118.7885967",45.672075,2025-01-01T00:00:00Z
"-118.7885967",45.672075,2025-01-01T00:00:00Z
"-118.7885967",45.672075,2025-01-01T00:00:00Z
"-118.7885967",45.672075,2006-04-07T00:00:00Z
"-122.6764815",45.5230622,1949-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1984-03-07T00:00:00Z
"-122.6764815",45.5230622,1905-03-07T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1990-03-07T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1867-03-07T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1890-03-07T00:00:00Z
"-122.6764815",45.5230622,2005-07-07T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1800-01-01T00:00:00Z
"-122.6764815",45.5230622,2005-06-07T00:00:00Z
"-122.6764815",45.5230622,1800-01-01T00:00:00Z
"-122.4207543",37.7741344,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1901-03-07T00:00:00Z
"-122.6764815",45.5230622,1900-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-122.6764815",45.5230622,1837-01-01T00:00:00Z
"-122.6764815",45.5230622,2025-01-01T00:00:00Z
"-121.1739212",44.2726203,1928-03-07T00:00:00Z
"-123.3417381",43.216505,1920-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,1919-03-07T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2007-10-07T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,1953-03-07T00:00:00Z
"-123.0350963",44.9428975,1926-05-28T00:00:00Z
"-123.0350963",44.9428975,2000-03-07T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2010-03-07T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2008-03-07T00:00:00Z
"-123.0350963",44.9428975,2014-03-07T00:00:00Z
"-123.0350963",44.9428975,1800-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.0350963",44.9428975,2025-01-01T00:00:00Z
"-123.3948291",45.0992814,2025-01-01T00:00:00Z
"-123.3948291",45.0992814,2025-01-01T00:00:00Z
"-122.840098",45.3565074,1999-03-07T00:00:00Z
"-122.8158185",45.8590111,2025-01-01T00:00:00Z
"-120.874138",35.645397,2004-02-07T00:00:00Z
"-118.7616764",34.1533395,2025-01-01T00:00:00Z
"-122.2416355",37.7652065,2007-10-07T00:00:00Z
"-122.2416355",37.7652065,2025-01-01T00:00:00Z
"-122.2416355",37.7652065,1775-03-07T00:00:00Z
"-122.2416355",37.7652065,2025-01-01T00:00:00Z
"-118.1270146",34.095287,2025-01-01T00:00:00Z
"-118.1270146",34.095287,2025-01-01T00:00:00Z
"-118.1270146",34.095287,1889-03-07T00:00:00Z
"-118.1270146",34.095287,2025-01-01T00:00:00Z
"-118.1270146",34.095287,2025-01-01T00:00:00Z
"-118.1270146",34.095287,2025-01-01T00:00:00Z
"-118.1313188",34.190162,2025-01-01T00:00:00Z
"-118.1313188",34.190162,2025-01-01T00:00:00Z
"-118.1313188",34.190162,2025-01-01T00:00:00Z
"-115.7444411",34.5577721,1999-03-07T00:00:00Z
"-117.9143012",33.8365932,2025-01-01T00:00:00Z
"-117.9143012",33.8365932,1898-03-07T00:00:00Z
"-117.9143012",33.8365932,1898-03-07T00:00:00Z
"-117.9143012",33.8365932,2025-01-01T00:00:00Z
"-117.9143012",33.8365932,1980-03-07T00:00:00Z
"-117.9143012",33.8365932,2025-01-01T00:00:00Z
"-117.9143012",33.8365932,1938-03-07T00:00:00Z
"-117.7490656",33.8508021,2008-06-07T00:00:00Z
"-118.28861",34.75444,2025-01-01T00:00:00Z
"-122.2977815",40.448208,1800-01-01T00:00:00Z
"-121.805789",38.0049214,1800-01-01T00:00:00Z
"-121.805789",38.0049214,1973-03-07T00:00:00Z
"-121.805789",38.0049214,1973-03-07T00:00:00Z
"-121.805789",38.0049214,1950-01-01T00:00:00Z
"-121.805789",38.0049214,2003-10-07T00:00:00Z
"-121.805789",38.0049214,2025-01-01T00:00:00Z
"-122.8158185",45.8590111,2025-01-01T00:00:00Z
"-122.8158185",45.8590111,2025-01-01T00:00:00Z
"-122.7714861",45.4312294,2008-03-07T00:00:00Z
